Domain Code	Domain	Reporter Country Code	Reporter Countries	Partner Country Code	Partner Countries	Element Code	Element	Item Code	Item	Year Code	Year	Unit	Value	Flag	Flag Description
TM	Detailed trade matrix	81	Ghana	255	Belgium	5910	Export Quantity	600	Papayas	2005	2005	tonnes	171	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	255	Belgium	5910	Export Quantity	600	Papayas	2007	2007	tonnes	49		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5910	Export Quantity	600	Papayas	2008	2008	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5910	Export Quantity	600	Papayas	2013	2013	tonnes	8		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5910	Export Quantity	600	Papayas	2014	2014	tonnes	132	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	255	Belgium	5910	Export Quantity	600	Papayas	2015	2015	tonnes	134	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	255	Belgium	5910	Export Quantity	600	Papayas	2016	2016	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5910	Export Quantity	600	Papayas	2017	2017	tonnes	12		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5910	Export Quantity	600	Papayas	2018	2018	tonnes	6		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5910	Export Quantity	600	Papayas	2019	2019	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5922	Export Value	600	Papayas	2000	2000	1000 US$	16		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5922	Export Value	600	Papayas	2001	2001	1000 US$	4		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5922	Export Value	600	Papayas	2003	2003	1000 US$	2		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5922	Export Value	600	Papayas	2005	2005	1000 US$	497		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5922	Export Value	600	Papayas	2007	2007	1000 US$	20		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5922	Export Value	600	Papayas	2008	2008	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5922	Export Value	600	Papayas	2013	2013	1000 US$	6		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5922	Export Value	600	Papayas	2014	2014	1000 US$	241	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	255	Belgium	5922	Export Value	600	Papayas	2015	2015	1000 US$	160	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	255	Belgium	5922	Export Value	600	Papayas	2016	2016	1000 US$	5		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5922	Export Value	600	Papayas	2017	2017	1000 US$	103		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5922	Export Value	600	Papayas	2018	2018	1000 US$	50		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5922	Export Value	600	Papayas	2019	2019	1000 US$	11		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5610	Import Quantity	574	Pineapples	2014	2014	tonnes	12	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	255	Belgium	5610	Import Quantity	574	Pineapples	2015	2015	tonnes	10	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	255	Belgium	5622	Import Value	574	Pineapples	2014	2014	1000 US$	97	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	255	Belgium	5622	Import Value	574	Pineapples	2015	2015	1000 US$	10	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	255	Belgium	5910	Export Quantity	574	Pineapples	2000	2000	tonnes	3141		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5910	Export Quantity	574	Pineapples	2001	2001	tonnes	3763		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5910	Export Quantity	574	Pineapples	2003	2003	tonnes	5980		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5910	Export Quantity	574	Pineapples	2005	2005	tonnes	27277		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5910	Export Quantity	574	Pineapples	2007	2007	tonnes	10009		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5910	Export Quantity	574	Pineapples	2008	2008	tonnes	2505		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5910	Export Quantity	574	Pineapples	2009	2009	tonnes	7785		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5910	Export Quantity	574	Pineapples	2010	2010	tonnes	2949		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5910	Export Quantity	574	Pineapples	2012	2012	tonnes	146		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5910	Export Quantity	574	Pineapples	2013	2013	tonnes	120		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5910	Export Quantity	574	Pineapples	2014	2014	tonnes	8301	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	255	Belgium	5910	Export Quantity	574	Pineapples	2015	2015	tonnes	7145	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	255	Belgium	5910	Export Quantity	574	Pineapples	2016	2016	tonnes	111		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5910	Export Quantity	574	Pineapples	2017	2017	tonnes	7507		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5910	Export Quantity	574	Pineapples	2018	2018	tonnes	6399		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5910	Export Quantity	574	Pineapples	2019	2019	tonnes	4894		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5922	Export Value	574	Pineapples	2000	2000	1000 US$	1417		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5922	Export Value	574	Pineapples	2001	2001	1000 US$	1483		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5922	Export Value	574	Pineapples	2003	2003	1000 US$	3647		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5922	Export Value	574	Pineapples	2005	2005	1000 US$	7511		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5922	Export Value	574	Pineapples	2007	2007	1000 US$	3086		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5922	Export Value	574	Pineapples	2008	2008	1000 US$	708		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5922	Export Value	574	Pineapples	2009	2009	1000 US$	2380		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5922	Export Value	574	Pineapples	2010	2010	1000 US$	937		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5922	Export Value	574	Pineapples	2012	2012	1000 US$	102		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5922	Export Value	574	Pineapples	2013	2013	1000 US$	37		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5922	Export Value	574	Pineapples	2014	2014	1000 US$	7307	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	255	Belgium	5922	Export Value	574	Pineapples	2015	2015	1000 US$	6138	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	255	Belgium	5922	Export Value	574	Pineapples	2016	2016	1000 US$	48		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5922	Export Value	574	Pineapples	2017	2017	1000 US$	4039		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5922	Export Value	574	Pineapples	2018	2018	1000 US$	3903		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5922	Export Value	574	Pineapples	2019	2019	1000 US$	2303		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5610	Import Quantity	544	Strawberries	2012	2012	tonnes	2		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5610	Import Quantity	544	Strawberries	2013	2013	tonnes	2		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5610	Import Quantity	544	Strawberries	2018	2018	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5610	Import Quantity	544	Strawberries	2019	2019	tonnes	3		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5622	Import Value	544	Strawberries	2012	2012	1000 US$	3		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5622	Import Value	544	Strawberries	2013	2013	1000 US$	3		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5622	Import Value	544	Strawberries	2018	2018	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5622	Import Value	544	Strawberries	2019	2019	1000 US$	5		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5610	Import Quantity	388	Tomatoes	2005	2005	tonnes	3		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5610	Import Quantity	388	Tomatoes	2010	2010	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5610	Import Quantity	388	Tomatoes	2013	2013	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5610	Import Quantity	388	Tomatoes	2016	2016	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5610	Import Quantity	388	Tomatoes	2017	2017	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5610	Import Quantity	388	Tomatoes	2018	2018	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5610	Import Quantity	388	Tomatoes	2019	2019	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5622	Import Value	388	Tomatoes	2005	2005	1000 US$	9		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5622	Import Value	388	Tomatoes	2010	2010	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5622	Import Value	388	Tomatoes	2013	2013	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5622	Import Value	388	Tomatoes	2016	2016	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5622	Import Value	388	Tomatoes	2017	2017	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5622	Import Value	388	Tomatoes	2018	2018	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5622	Import Value	388	Tomatoes	2019	2019	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5910	Export Quantity	388	Tomatoes	2019	2019	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5922	Export Value	388	Tomatoes	2019	2019	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5610	Import Quantity	567	Watermelons	2016	2016	tonnes	3		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5610	Import Quantity	567	Watermelons	2017	2017	tonnes	8		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5610	Import Quantity	567	Watermelons	2018	2018	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5610	Import Quantity	567	Watermelons	2019	2019	tonnes	2		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5622	Import Value	567	Watermelons	2016	2016	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5622	Import Value	567	Watermelons	2017	2017	1000 US$	3		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5622	Import Value	567	Watermelons	2018	2018	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5622	Import Value	567	Watermelons	2019	2019	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5910	Export Quantity	567	Watermelons	2005	2005	tonnes	2		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5910	Export Quantity	567	Watermelons	2007	2007	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5922	Export Value	567	Watermelons	2005	2005	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	255	Belgium	5922	Export Value	567	Watermelons	2007	2007	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	15	Belgium-Luxembourg	5610	Import Quantity	515	Apples	1998	1998	tonnes	2		Official data
TM	Detailed trade matrix	81	Ghana	15	Belgium-Luxembourg	5610	Import Quantity	515	Apples	1999	1999	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	15	Belgium-Luxembourg	5622	Import Value	515	Apples	1998	1998	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	15	Belgium-Luxembourg	5622	Import Value	515	Apples	1999	1999	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	15	Belgium-Luxembourg	5910	Export Quantity	572	Avocados	1999	1999	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	15	Belgium-Luxembourg	5922	Export Value	572	Avocados	1999	1999	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	15	Belgium-Luxembourg	5910	Export Quantity	486	Bananas	1998	1998	tonnes	7		Official data
TM	Detailed trade matrix	81	Ghana	15	Belgium-Luxembourg	5910	Export Quantity	486	Bananas	1999	1999	tonnes	926		Official data
TM	Detailed trade matrix	81	Ghana	15	Belgium-Luxembourg	5922	Export Value	486	Bananas	1998	1998	1000 US$	2		Official data
TM	Detailed trade matrix	81	Ghana	15	Belgium-Luxembourg	5922	Export Value	486	Bananas	1999	1999	1000 US$	977		Official data
TM	Detailed trade matrix	81	Ghana	15	Belgium-Luxembourg	5910	Export Quantity	249	Coconuts	1998	1998	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	15	Belgium-Luxembourg	5922	Export Value	249	Coconuts	1998	1998	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	15	Belgium-Luxembourg	5610	Import Quantity	490	Oranges	1998	1998	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	15	Belgium-Luxembourg	5610	Import Quantity	490	Oranges	1999	1999	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	15	Belgium-Luxembourg	5622	Import Value	490	Oranges	1998	1998	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	15	Belgium-Luxembourg	5622	Import Value	490	Oranges	1999	1999	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	15	Belgium-Luxembourg	5910	Export Quantity	600	Papayas	1998	1998	tonnes	3		Official data
TM	Detailed trade matrix	81	Ghana	15	Belgium-Luxembourg	5910	Export Quantity	600	Papayas	1999	1999	tonnes	12		Official data
TM	Detailed trade matrix	81	Ghana	15	Belgium-Luxembourg	5922	Export Value	600	Papayas	1998	1998	1000 US$	2		Official data
TM	Detailed trade matrix	81	Ghana	15	Belgium-Luxembourg	5922	Export Value	600	Papayas	1999	1999	1000 US$	13		Official data
TM	Detailed trade matrix	81	Ghana	15	Belgium-Luxembourg	5910	Export Quantity	574	Pineapples	1998	1998	tonnes	4145		Official data
TM	Detailed trade matrix	81	Ghana	15	Belgium-Luxembourg	5910	Export Quantity	574	Pineapples	1999	1999	tonnes	3824		Official data
TM	Detailed trade matrix	81	Ghana	15	Belgium-Luxembourg	5922	Export Value	574	Pineapples	1998	1998	1000 US$	895		Official data
TM	Detailed trade matrix	81	Ghana	15	Belgium-Luxembourg	5922	Export Value	574	Pineapples	1999	1999	1000 US$	1676		Official data
TM	Detailed trade matrix	81	Ghana	23	Belize	5910	Export Quantity	249	Coconuts	1998	1998	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	23	Belize	5922	Export Value	249	Coconuts	1998	1998	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	23	Belize	5910	Export Quantity	574	Pineapples	1998	1998	tonnes	11		Official data
TM	Detailed trade matrix	81	Ghana	23	Belize	5910	Export Quantity	574	Pineapples	1999	1999	tonnes	3		Official data
TM	Detailed trade matrix	81	Ghana	23	Belize	5922	Export Value	574	Pineapples	1998	1998	1000 US$	3		Official data
TM	Detailed trade matrix	81	Ghana	23	Belize	5922	Export Value	574	Pineapples	1999	1999	1000 US$	2		Official data
TM	Detailed trade matrix	81	Ghana	53	Benin	5910	Export Quantity	515	Apples	2003	2003	tonnes	2		Official data
TM	Detailed trade matrix	81	Ghana	53	Benin	5922	Export Value	515	Apples	2003	2003	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	53	Benin	5910	Export Quantity	486	Bananas	2014	2014	tonnes	359	R	Estimated data using trading partners database
TM	Detailed trade matrix	81	Ghana	53	Benin	5910	Export Quantity	486	Bananas	2015	2015	tonnes	85	R	Estimated data using trading partners database
TM	Detailed trade matrix	81	Ghana	53	Benin	5910	Export Quantity	486	Bananas	2017	2017	tonnes	288		Official data
TM	Detailed trade matrix	81	Ghana	53	Benin	5910	Export Quantity	486	Bananas	2018	2018	tonnes	104		Official data
TM	Detailed trade matrix	81	Ghana	53	Benin	5922	Export Value	486	Bananas	2014	2014	1000 US$	164	R	Estimated data using trading partners database
TM	Detailed trade matrix	81	Ghana	53	Benin	5922	Export Value	486	Bananas	2015	2015	1000 US$	33	R	Estimated data using trading partners database
TM	Detailed trade matrix	81	Ghana	53	Benin	5922	Export Value	486	Bananas	2017	2017	1000 US$	85		Official data
TM	Detailed trade matrix	81	Ghana	53	Benin	5922	Export Value	486	Bananas	2018	2018	1000 US$	31		Official data
TM	Detailed trade matrix	81	Ghana	53	Benin	5910	Export Quantity	490	Oranges	1999	1999	tonnes	19		Official data
TM	Detailed trade matrix	81	Ghana	53	Benin	5910	Export Quantity	490	Oranges	2000	2000	tonnes	3		Official data
TM	Detailed trade matrix	81	Ghana	53	Benin	5910	Export Quantity	490	Oranges	2001	2001	tonnes	2		Official data
TM	Detailed trade matrix	81	Ghana	53	Benin	5910	Export Quantity	490	Oranges	2003	2003	tonnes	123		Official data
TM	Detailed trade matrix	81	Ghana	53	Benin	5922	Export Value	490	Oranges	1999	1999	1000 US$	3		Official data
TM	Detailed trade matrix	81	Ghana	53	Benin	5922	Export Value	490	Oranges	2000	2000	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	53	Benin	5922	Export Value	490	Oranges	2001	2001	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	53	Benin	5922	Export Value	490	Oranges	2003	2003	1000 US$	6		Official data
TM	Detailed trade matrix	81	Ghana	53	Benin	5910	Export Quantity	600	Papayas	2003	2003	tonnes	12		Official data
TM	Detailed trade matrix	81	Ghana	53	Benin	5922	Export Value	600	Papayas	2003	2003	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	53	Benin	5910	Export Quantity	544	Strawberries	2010	2010	tonnes	198		Official data
TM	Detailed trade matrix	81	Ghana	53	Benin	5922	Export Value	544	Strawberries	2010	2010	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	53	Benin	5910	Export Quantity	388	Tomatoes	1999	1999	tonnes	24		Official data
TM	Detailed trade matrix	81	Ghana	53	Benin	5910	Export Quantity	388	Tomatoes	2000	2000	tonnes	11		Official data
TM	Detailed trade matrix	81	Ghana	53	Benin	5910	Export Quantity	388	Tomatoes	2003	2003	tonnes	120		Official data
TM	Detailed trade matrix	81	Ghana	53	Benin	5922	Export Value	388	Tomatoes	1999	1999	1000 US$	7		Official data
TM	Detailed trade matrix	81	Ghana	53	Benin	5922	Export Value	388	Tomatoes	2000	2000	1000 US$	4		Official data
TM	Detailed trade matrix	81	Ghana	53	Benin	5922	Export Value	388	Tomatoes	2003	2003	1000 US$	15		Official data
TM	Detailed trade matrix	81	Ghana	80	Bosnia and Herzegovina	5910	Export Quantity	574	Pineapples	2014	2014	tonnes	20	R	Estimated data using trading partners database
TM	Detailed trade matrix	81	Ghana	80	Bosnia and Herzegovina	5910	Export Quantity	574	Pineapples	2015	2015	tonnes	12	R	Estimated data using trading partners database
TM	Detailed trade matrix	81	Ghana	80	Bosnia and Herzegovina	5922	Export Value	574	Pineapples	2014	2014	1000 US$	15	R	Estimated data using trading partners database
TM	Detailed trade matrix	81	Ghana	80	Bosnia and Herzegovina	5922	Export Value	574	Pineapples	2015	2015	1000 US$	8	R	Estimated data using trading partners database
TM	Detailed trade matrix	81	Ghana	20	Botswana	5910	Export Quantity	486	Bananas	1998	1998	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	20	Botswana	5910	Export Quantity	486	Bananas	1999	1999	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	20	Botswana	5910	Export Quantity	486	Bananas	2000	2000	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	20	Botswana	5910	Export Quantity	486	Bananas	2001	2001	tonnes	0		Official data
